id,span,label,start,end
111111131,heralded a new era,"Exaggeration,Minimisation",5245,5263
111111131,The world,"Exaggeration,Minimisation",5370,5379
111111131,commanding leader,"Name_Calling,Labeling",6921,6938
111111131,world-altering,"Exaggeration,Minimisation",6958,6972
111111131,futuristic,"Name_Calling,Labeling",7315,7325
111111131,dictator,Repetition,7701,7709
111111131,"Working together, we'll get it taken care of",Slogans,2954,2998
111111131,our soldiers,Repetition,5939,5951
111111132,foundation of lies,Loaded_Language,7925,7943
111111132,huge,Loaded_Language,147,151
111111132,beneficial,"Name_Calling,Labeling",2262,2272
111111132,a good thing,"Name_Calling,Labeling",2280,2292
111111132,Bypassing the class left her vulnerable to bullying,Black-and-White_Fallacy,4198,4249
111111132,"“You don’t need to be reading this.
You need to be reading the Bible.”",Black-and-White_Fallacy,4427,4497
111111132,going to hell,Appeal_to_fear-prejudice,4307,4320
111111132,strongly,Loaded_Language,4779,4787
111111132,pretty clear,Loaded_Language,7582,7594
111111132,You are not a Christian,"Name_Calling,Labeling",8607,8630
111111132,"
(Faber was nominated by President George H.W.
Bush.)
",Red_Herring,9597,9651
111111132,"very, very",Loaded_Language,10340,10350
111111132,extremely,Loaded_Language,10851,10860
111111132,liberty of conscience is not up for a vote,Slogans,12045,12087
111111132,"If you die tonight.
Heaven or Hell?",Black-and-White_Fallacy,5776,5811
111111134,totally false and deliberately libelous,"Name_Calling,Labeling",945,984
111111134,willing to bet the Guardian a million dollars and its editor’s head that Manafort never met Assange,"Exaggeration,Minimisation",1415,1514
111111134,I have never ,Repetition,1225,1238
111111134,government-aligned cyberspies ,"Name_Calling,Labeling",2427,2457
111111137,poison pill,Loaded_Language,2321,2332
111111137,the worst school shootings in US history,"Exaggeration,Minimisation",143,183
111111137,hailed ,Loaded_Language,2058,2065
694327499,for “certain” public adulterers,Loaded_Language,9221,9252
694327499,cunning ecclesiastical politician,Loaded_Language,11573,11606
694327499,"All of the critics of AL are wrong—every one of them!—because, you see, the original Latin text does not say what the English text does.
",Causal_Oversimplification,1366,1503
694327499,And that is exactly the nonsense Fastiggi and Goldstein expect us to swallow,Loaded_Language,2798,2874
694327499,our intrepid presenters,"Name_Calling,Labeling",3032,3055
694327499,all those ignorant critics of AL,"Name_Calling,Labeling",3656,3688
694327499,all the tumult triggered by AL is just a misunderstanding caused by uninformed people who haven’t consulted the Latin text—,Causal_Oversimplification,4811,4934
694327499,those ignorant Vatican translators.,"Name_Calling,Labeling",4944,4979
694327499,But such embarrassing truths need not impede the Bergoglian Mercy Train as it barrels toward a train wreck at the end of the line.,Loaded_Language,5950,6080
694327499,Our dynamic translators,"Name_Calling,Labeling",6320,6343
694327499,"synodal charade,",Loaded_Language,9393,9409
694327499,"In a sense, what Bergoglio is doing is worse than explicit heresy",Appeal_to_fear-prejudice,9630,9695
694327499,"the humble apostle of mercy depicted in his carefully crafted public relations narrative, but rather a cunning ecclesiastical politician, constantly plotting and scheming to get what he wants.","Name_Calling,Labeling",11470,11662
694327499,the grim reality of this unprecedented pontificate,Loaded_Language,11720,11770
694327499,the old reliable “mistranslation,Loaded_Language,110,142
694327499,"But wait, there’s more",Thought-terminating_Cliches,6296,6318
694811415,Paddock could not have carried out the massacre,Black-and-White_Fallacy,274,321
694811415,"I’m not a big conspiracy theory guy, but it don’t sit right",Thought-terminating_Cliches,854,913
694811415,Paddock’s body may have been left in the hotel room while other assailants carried out the shooting,Doubt,1013,1112
694811415,"after virtually every terror attack and mass shooting, friends and neighbors express shock",Bandwagon,1629,1719
694811415,I can tell you 100% this is not that kind of guy,Appeal_to_Authority,498,546
694811415,It’s gotta be a set-up,Doubt,1,23
695833178,"This throws their entire narrative into question and makes one wonder what else is being hidden from the public?
",Doubt,1992,2105
695833178,seemingly covering up the ISIS connection,Doubt,364,405
695833178,Laura Loomer proves that authorities have directly lied to the American people ,Appeal_to_Authority,546,625
695833178,so-called evidence ,Doubt,2420,2439
695833178,lied to the American people,Flag-Waving,597,624
695833178,"What Else Are They Hiding?
",Doubt,76,103
695833178,"proving that the FBI specifically lied to the country.
",Repetition,1040,1095
695833178,"lied to the country.
",Flag-Waving,1074,1095
695833178,"According to Loomer, she obtained the image from a source which shows that Paddock’s car first arrived September 25th.",Appeal_to_Authority,837,955
695833178,so-called evidence,"Name_Calling,Labeling",2420,2438
695833178,cannot be trusted and should be considered as disinformation,Doubt,2510,2570
696246189,"munition was purchased under someone else’s name.
",Repetition,2850,2900
696246189,it was a suicide note.,Repetition,861,883
696246189,"ile officials did not reveal the woman’s name, they did tell reporters she was a prostitute.
P",Red_Herring,2554,2648
696246189,mo was bought under someone else’s name.”,Repetition,3238,3279
696264594,anti-Israel BDS hate group,"Name_Calling,Labeling",388,414
696264594,"accused Jews of drinking blood.
",Loaded_Language,490,522
696264594,"EU no longer considers #Hamas a terrorist group.
Time for US to do same.""",Bandwagon,899,972
696264594,Holocaust Syndrome” of entitlement.,Loaded_Language,1173,1208
696264594,"Hezbollah as “an armed-resistance movement”
","Name_Calling,Labeling",1313,1357
696264594,an anti-Israel,Repetition,3752,3766
696264594,Its perversion,Loaded_Language,6029,6043
696264594,accused Jews of drinking blood,Loaded_Language,6754,6784
696264594,"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.
",Appeal_to_fear-prejudice,7337,7435
696264594,"Zionism does not only dispossess Palestinians, but it also dispossesses in a very sophisticated way, non-white Jews.
Being Jewish is highly identified with being white because of Zionism",Flag-Waving,3829,4015
696264594,simmer,Loaded_Language,6201,6207
696264594,We all have choices to make,Thought-terminating_Cliches,7013,7040
696264594,"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews",Black-and-White_Fallacy,7337,7433
696694316,just around the corner”.,Thought-terminating_Cliches,3987,4011
696694316,"very dirty and unappealing water under the Catholic bridge,",Loaded_Language,603,662
696694316,"Who can read this without cringing at what we now know was about to happen:
",Loaded_Language,1020,1096
696694316,"Who can read this without cringing at what we now know was about to happen:
","Exaggeration,Minimisation",1020,1096
696694316,"Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Loaded_Language,3276,3380
696694316,"The idea of transubstantiation struck me as I read that document as possibly the strangest and most earth shattering thing I’d ever heard.
It shocked me out of a kind of swamp of intellectual worldliness; presenting the idea to my thirsty mind that there could indeed be fantastic realities far more wonderful than the banal and painfully uninteresting secularist worldview I had been taught to accept.
It was as though someone had plausibly told me that, yes, there were fairies and magical kingdoms in real life, “just around the corner”.
",Loaded_Language,3471,4012
696694316,it was outright wicked.,Loaded_Language,4478,4501
696694316,"this sacramental reality that was about to be catastrophically obscured.
",Loaded_Language,7026,7099
696694316,"…it is not allowable to emphasize what is called the “communal” Mass to the disparagement of Masses celebrated in private, or to exaggerate the element of sacramental sign as if the symbolism, which all certainly admit in the Eucharist, expresses fully and exhausts completely the mode of Christ’s presence in this sacrament.
",Black-and-White_Fallacy,7971,8297
696694316,"Nor is it allowable to discuss the mystery of transubstantiation without mentioning what the Council of Trent stated about the marvelous conversion of the whole substance of the bread into the Body and of the whole substance of the wine into the Blood of Christ, speaking rather only of what is called “transignification” and “transfiguration,”",Black-and-White_Fallacy,8298,8642
696694316,"
We know it is demonically inspired because their hatred is for Christ Himself in the first place and for anyone who loves and wants to serve Him second.
They are men who refuse to bend the knee before the God whom they will not serve.
",Appeal_to_fear-prejudice,9585,9821
696694316,The demonic forces we know are the driving force behind this supreme moment of heresy and destruction aren’t really looking at the undermining of marriage as their primary goal; they want to get at the Eucharist,Reductio_ad_hitlerum,9373,9584
696694316,is demonically brilliant.,Loaded_Language,11102,11127
696694316,will be ruling embattled islands of Catholicism in a poisoned sea of systematic heresy and desecration.,Loaded_Language,12634,12737
696694316,"But whatever its flaws, Mysterium Fidei is the one I found, and I’m convinced it wasn’t an accident.
",Thought-terminating_Cliches,13456,13557
696694316,pernicious nonsense,Loaded_Language,4376,4395
696694316,"If the Mass were ever reduced in our minds to being merely a commemorative meal and the priest as only a community leader or functionary, then the celibacy of the Catholic Priesthood might seem extravagant",Black-and-White_Fallacy,10661,10866
696694316,"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall",Appeal_to_fear-prejudice,12738,12848
696735702,why weren’t the police rushing to the scene immediately,Doubt,2630,2685
696735702,"constantly changing story,",Doubt,1115,1141
696735702,While we may never know the exact circumstances,Doubt,3585,3632
697063039,"As the days have become weeks, the weeks will become months, and survival will get more difficult",Thought-terminating_Cliches,1975,2072
697063039,a natural disaster of a magnitude not seen in over a century,"Exaggeration,Minimisation",1160,1220
697063039,the unprecedented level of destruction,"Exaggeration,Minimisation",1375,1413
697063039,the hurricane-ravaged island ,"Name_Calling,Labeling",1824,1853
697063039,wrath,Loaded_Language,115,120
697063039,devastated,Loaded_Language,142,152
697063039,we are doing everything possible to address the needs of the American citizens of Puerto Rico during this time of crisis,Flag-Waving,1226,1346
697063039,hurricane-ravaged ,Loaded_Language,1828,1846
697444415,series of shocking comments,Loaded_Language,512,539
697444415,alot of different things are going to happen.,"Obfuscation,Intentional_Vagueness,Confusion",1313,1358
697444415,"Take note that what he means here is that people were being shot at from ground level rather than the 32nd floor of the hotel.
",Straw_Men,1471,1598
697444415,huge bombshell,Loaded_Language,2817,2831
697444415,"we are not being told what actually happened that fateful night.
",Doubt,2959,3024
697444415,a huge bombshell in the ongoing investigation,Doubt,2815,2860
697454736,while Francis does nothing,Whataboutism,8030,8056
697454736,"Mr. Ferrara, however, bases his critique upon an assumption that the “generous response” offered to God is a sin.
This, though, is not what AL is saying.",Straw_Men,599,752
697454736,"Pope Francis explains this again in AL 305 when he says “a small step, in the midst of great human limitations, can be more pleasing to God than a life which appears outwardly in order",Appeal_to_Authority,3216,3400
697454736,"With all due respect to Dr. Fastiggi, his argument and that of Buttiglione, that a “move away from sin” is what is pleasing to God, even if the moral norm is not adhered to, is sophistical.",Doubt,4856,5045
697454736,"A moral catastrophe is self-evidently underway and it is not possible honestly to deny its cause.
",Appeal_to_fear-prejudice,7080,7178
697454736,"with an open heart and mind.
",Thought-terminating_Cliches,7417,7446
697454736,"with an open heart and mind, but above all with open eyes",Loaded_Language,8140,8197
697454736,"He mentions the Holy Father's letter to the Buenos Aires bishops, but he fails to take into account that the statement of those Argentine bishops can be interpreted in an orthodox way",Straw_Men,8793,8976
697454736,"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Appeal_to_Authority,9555,9693
697454736,"Does Mr. Ferrara believe that the Catholic Church under Pope Francis is a “Leviathan Church” and not the Catholic Church?
If this is so, then it would suggest that Mr. Ferrara is refusing submission to the Roman Pontiff and communion with the members of the Church subject to him.
",Black-and-White_Fallacy,10671,10952
697454736,Dr. Fastiggi has succumbed to an unfortunate literal-mindedness.,Loaded_Language,11963,12027
697454736,"demonstrate a pronounced lack of comprehension of pertinent ecclesiological and theological basics, and a rather embarrassing lack of rhetorical finesse.",Loaded_Language,12492,12645
697454736,"I respectfully suggest that Dr. Fastiggi’s comments evince a need for serious study and reflection before he ventures further opinions on this controversy in public.
",Doubt,12874,13040
697454736,Irony of ironies,Loaded_Language,7761,7777
697454736,foot soldiers of a Leviathan Church,"Name_Calling,Labeling",10597,10632
697472447,"What exactly do they want us to believe?
",Doubt,3600,3641
697472447,"There are obviously certain things that the FBI and other investigators seem intent on covering up.
",Doubt,2430,2530
697472447,"so why change the narrative to make it even more unbelievable?
",Doubt,3397,3460
697959084,Slowly but surely ,Thought-terminating_Cliches,2647,2665
697959084,astonishing eyewitness report,Loaded_Language,128,157
697959084,"Keep in mind, this is all information that the police and the FBI has hidden",Doubt,1689,1765
697959084,"
Keep in mind, this is all information that the police and the FBI has hidden from the American people.
",Flag-Waving,1688,1792
697959084,it is strikingly obvious that authorities have lied to the American people,Repetition,2783,2857
697959084,One can only speculate as to what the reasons for these lies actually are?,Doubt,2914,2988
697996062,less glamorous,"Name_Calling,Labeling",94,108
697996062,you move closer to legalizing all illegals,"Exaggeration,Minimisation",427,469
698018235,"Any Jew who opposes the Occupation — or opposes Zionism itself — knows that feeling of being shunned from the places that are supposed to shelter and nurture you: families, synagogues, community centers, arts organizations,""",Appeal_to_fear-prejudice,1659,1883
698018235,"people who hate the existence of Jewish nationhood.
Not of Jewish nationhood itself.
",Reductio_ad_hitlerum,2917,3002
698018235,radical anti-Israel hate group,"Name_Calling,Labeling",305,335
698018235,anti-Israel BDS hate group,"Name_Calling,Labeling",555,581
698018235,accused Jews of drinking blood.,Loaded_Language,657,688
698018235,anti-Semite,"Name_Calling,Labeling",641,652
698018235,"EU no longer considers #Hamas a terrorist group.
Time for US to do same.""",Bandwagon,976,1049
698018235,anti-Israel,Repetition,1482,1493
698018235,go whine to the New York Times some more,Loaded_Language,3538,3578
698018235,"burn crosses on their lawn.
",Loaded_Language,3623,3651
698018235,"EU no longer considers #Hamas a terrorist group.
Time for US to do same",Appeal_to_Authority,976,1047
698018235,terrified ,Loaded_Language,1910,1920
698018235,"If our Jewish institutions — particularly the American Jewish Historical Society — cannot accommodate dissent, and effectively exclude all Jewish anti-Zionists, then they have not only lost a rapidly growing Jewish population, but they have lost a key aspect of their Jewishness",Black-and-White_Fallacy,2132,2410
698018235,knapsack of entitled nonsense,Loaded_Language,2431,2460
698018235,whining ,Loaded_Language,2723,2731
698018235,It's resistance to a propaganda campaign intended to attack the human rights of the Jewish people,Reductio_ad_hitlerum,3283,3380
698018235,Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn,Black-and-White_Fallacy,3514,3649
698092698,conspiracy theorists”,"Name_Calling,Labeling",306,327
698092698,Are they for real,Repetition,675,692
698092698,"Further, the FBI insists there is no jihad motive, while saying they don’t know his motive",Doubt,694,784
698092698,That raised a number of question,Doubt,1997,2029
698092698,"Are they for real?
",Doubt,353,372
698092698,"Do the FBI and law enforcement think people won’t talk about it or speculate as to what happened?
Are they for real?
",Doubt,577,694
698092698,contradicting a timeline they had offered earlier this week….,Doubt,2393,2454
698092698,These discrepancies on basic facts are feeding conspiracy theories.,Doubt,5882,5949
698780559,they want the public to believe,Doubt,733,764
698780559,"His mere existence appears to have been fabricated by the very authorities who are cramming lies down our throats about this massacre for the sake of political agendas.
",Doubt,458,627
698780559,mysteriously vanished into thin air,Doubt,337,372
698780559,Mysteriously Vanished Into Thin Air,Repetition,60,95
698780559,cramming lies down our throats,Loaded_Language,541,571
698780559,vanishing into thin air.,Repetition,1908,1932
698780559,they desperately want us to believe,Doubt,2364,2399
700551604,"a good strategy was to blame the assassination on a communist because then they could smear anyone who challenged the official story as a communist sympathizer.
",Reductio_ad_hitlerum,5659,5820
700551604,Trump is in the driver’s seat because the CIA cannot afford to permit the American people to see the records it wants to continue to be kept secret,Flag-Waving,1881,2028
700551604,no reasonable person can honestly believe ,"Exaggeration,Minimisation",2735,2777
700551604,"Really?
What, like the CIA was using typewriters instead of computers and pay telephones instead of cell phones",Doubt,3068,3179
700551604,the extreme nonchalance ,"Exaggeration,Minimisation",3209,3233
700551604,absolutely ludicrous ,Loaded_Language,3383,3404
700551604,purported communist,"Name_Calling,Labeling",5322,5341
700551604,Something dreadful ,Loaded_Language,6897,6916
700551604,cherished long-secret records,Loaded_Language,1657,1686
700551604,Trump is in the driver’s seat because the CIA cannot afford to permit the American people to see the records it wants to continue to be kept secret.,Causal_Oversimplification,1881,2029
700551604,"once the CIA gives Trump what he wants, he will cave and give the CIA the continued secrecy it so desperately needs.",Causal_Oversimplification,2034,2150
700551604,the two most important and meaningless words,Loaded_Language,2566,2610
700551604,result in the United States falling into the ocean,"Exaggeration,Minimisation",2830,2880
700551604,"the communists are going to take over the federal government.
","Exaggeration,Minimisation",2894,2956
700551604,the extreme nonchalance,Loaded_Language,3209,3232
700551604,"It’s essentially an admission of guilt,",Causal_Oversimplification,3326,3365
700551604,the mainstream media has never given any serious consideration,"Exaggeration,Minimisation",4462,4524
700551604,pat frame-up:,Loaded_Language,4686,4699
700551604,"They had to make certain that Oswald was not on to them and had not discovered that he was being set up for a frame-up.
",Causal_Oversimplification,5977,6097
700551604,it knows that those records will further implicate the CIA in the Kennedy assassination.,Causal_Oversimplification,7425,7513
700551604,"by seeking continued secrecy, it’s essentially an implicit acknowledgment of guilt.
",Causal_Oversimplification,7547,7631
700551604,because it knows that its assets and allies in the mainstream press will continue to come to its defense,Causal_Oversimplification,7694,7798
700551604,"the CIA steadfastly kept secret from the American people.
",Flag-Waving,8615,8673
700551604,"Every American owes it to himself to read that manual.
",Flag-Waving,8924,8979
700551604,"to keep some of the CIA’s decades-old JFK’s related assassination records secret from the American people.
",Flag-Waving,9219,9326
700551604,lone nut former U.S. Marine communist,"Name_Calling,Labeling",3698,3735
700551604,That would enable the CIA to blame the assassination on a communist,Reductio_ad_hitlerum,5343,5410
700662577,crisis of epic proportions,"Exaggeration,Minimisation",245,271
700662577,"the blurry picture feels like it’s worth a good deal more than 1,000 words.
It illuminates just a small sliver of the public health crisis ",Loaded_Language,641,780
700662577,the post-apocalyptic ravaged territory,"Exaggeration,Minimisation",1385,1423
700662577,The islands are grappling with ,Loaded_Language,1570,1601
700662577,the power grid’s utter annihilation ,"Exaggeration,Minimisation",2777,2813
700662577,Crisis Of Epic Proportions,Loaded_Language,60,86
700662577,devastating ,Loaded_Language,108,120
700662577,devastated ,Loaded_Language,1217,1228
700662577,"The islands are grappling with physician shortages, Medicaid programs facing an impending funding cliff, and widespread disparities in Federal health programs—and that was before hurricane season",Appeal_to_fear-prejudice,1570,1765
700662577,but more can and should be done to help Americans impacted by these disasters,Flag-Waving,1907,1984
700662577,utter annihilation ,Loaded_Language,2794,2813
700662577,looming crisis ,Loaded_Language,3515,3530
701225819,hatemonger,"Name_Calling,Labeling",177,187
701225819,Satan,Repetition,2689,2694
701225819,Satan,Repetition,2787,2792
701225819,grotesque,Loaded_Language,2982,2991
701225819,white supremacist icon,"Name_Calling,Labeling",77,99
701225819,“Jewish Zionist Agent.”,"Name_Calling,Labeling",996,1019
701225819,venomous,Loaded_Language,2174,2182
701225819,Satan,Loaded_Language,2616,2621
701225819,Satan,"Name_Calling,Labeling",2616,2621
701225819,Satan,Repetition,2747,2752
701225819,“Death to Israel”,Slogans,3787,3804
701225819,wicked and filth-ridden,"Name_Calling,Labeling",3837,3860
701225819,grandson of a monkey and a pig,"Name_Calling,Labeling",4606,4636
701225819,"“monkeys and pigs.”
","Name_Calling,Labeling",4720,4740
701225819,Ku Klux Klan,Appeal_to_fear-prejudice,131,143
701225819,enamored,Loaded_Language,305,313
701225819,"white nationalist plowed his car into a group of people who were protesting the rally, killing one",Appeal_to_fear-prejudice,1201,1299
701225819,Racist Jewish Supremacists,"Name_Calling,Labeling",1525,1551
701225819,Destruction,Loaded_Language,1572,1583
701225819,wild,Loaded_Language,1767,1771
701225819,Satan,Appeal_to_fear-prejudice,2616,2621
701225819,Satan,Repetition,2616,2621
701225819,absurd,Loaded_Language,3309,3315
701225819,the greatest leader in modern Western history,"Name_Calling,Labeling",4268,4313
701225819,hatemongering,Loaded_Language,5914,5927
701225819,toxic hate,Loaded_Language,6102,6112
701225819,Grand Wizard of the Ku Klux Klan,"Name_Calling,Labeling",111,143
701225819,"Dr.
David Duke Exposes the Real Racist Jewish Supremacists Who Orchestrate the Destruction of European Mankind…’",Appeal_to_fear-prejudice,1493,1605
701225819,Jewish extremists,"Name_Calling,Labeling",1872,1889
701225819,a man to believe in!,Slogans,1967,1987
701225819,Satan,Loaded_Language,2689,2694
701225819,Satan,"Name_Calling,Labeling",2689,2694
701225819,Satan,"Name_Calling,Labeling",2787,2792
701225819,Satan,Loaded_Language,2787,2792
701225819,Arch Deceiver,"Name_Calling,Labeling",2798,2811
701553469, know exactly what the reaction would be if a student paper refused to publish any pro-Islamist content,Appeal_to_fear-prejudice,4177,4280
701553469,Kicked Off ,Loaded_Language,31,42
701553469,"First they came for the Jews.
And then they came for everyone else",Slogans,77,143
701553469,kicked off ,Loaded_Language,351,362
701553469,the campus anti-Israel crowd ,"Name_Calling,Labeling",1716,1745
701553469,racist boycott movement ,"Name_Calling,Labeling",1864,1888
701553469,utterly unacceptable,"Exaggeration,Minimisation",3139,3159
701553469,punch a Zionist today,Slogans,3455,3476
701553469,a toxic campus press,"Name_Calling,Labeling",3695,3715
701553469,the absurd attacks ,Loaded_Language,3898,3917
701553469,"I have no doubt from the information circulated about me and campaign run against me prior to this vote that this was about my Jewish identity, and nothing more",Causal_Oversimplification,1983,2143
701553469,blatant agenda,Loaded_Language,288,302
701553469,"why did a BDS-led campaign name and shame me for my affiliation with a Jewish organization, and call on students to remove me from student government for this reason",Doubt,2486,2651
701553469,"If BDS is not anti-Semitic, why was I barred from participating in student government because of my Jewish identity",Doubt,2666,2781
701553469,utterly unacceptable,Loaded_Language,3139,3159
701837665,Donald “Art of the Deal” Trump,"Name_Calling,Labeling",803,833
701837665,Art of the Deal” Trump,"Name_Calling,Labeling",1806,1828
701837665,Art of the Deal Trump,"Name_Calling,Labeling",2828,2849
701837665,"they demonstrate their lack of understanding about how things work in Washington, D.C",Doubt,1364,1449
701837665,isn’t even questioning that ludicrous notion,"Exaggeration,Minimisation",5040,5084
701837665,a grave threat to “national security,"Exaggeration,Minimisation",7193,7229
701837665,suspension of logic and common sense,Loaded_Language,8276,8312
701837665,America’s sworn Cold War enemy ,Flag-Waving,9299,9330
701837665,skate blissfully across the Cold War stage of history with nary any abuse or harassment at all,"Exaggeration,Minimisation",10112,10206
701837665,Don’t make me laugh,Doubt,10208,10227
701837665,A blind man could see what was happening.,"Exaggeration,Minimisation",761,802
701837665,"obviously sat on the request, undoubtedly hoping that he could get what he wanted in return if he just continued holding out and conveying that he was ready to release the records.
",Causal_Oversimplification,1829,2010
701837665,with some earthshattering new information,"Exaggeration,Minimisation",2534,2575
701837665,the United States would fall into the ocean if Americans were finally permitted to see the CIA’s long-secret,"Exaggeration,Minimisation",2618,2726
701837665,"it is a virtual certainly that when Art of the Deal Trump sent out those two tweets, he was sending a message to the CIA as part of the negotiations:",Causal_Oversimplification,2792,2941
701837665,Art of the Deal Trump,Repetition,2828,2849
